390910	390910
390960	390960
391040	391040
391530	391530
391630	391630
392040	392040
392180	392180
392620	392620
392680	392680
392700	392700
392790	392790
393230	393230
393290	393290
393410	393410
393540	393540
393740	393740
393780	393780
394130	394130
394230	394230
394380	394380
394450	394450
394830	394830
394960	394960
395150	395150
395190	395190
395310	395310
395640	395640
395890	395890
396390	396390
396400	396400
396410	396410
396450	396450
396540	396540
396650	396650
396700	396700
396740	396740
396830	396830
397150	397150
397180	397180
397360	397360
397420	397420
397530	397530
397760	397760
397820	397820
397880	397880
398020	398020
398630	398630
398830	398830
398970	398970
399000	399000
399100	399100
399180	399180
399660	399660
399940	399940
400020	400020
400140	400140
400760	400760
401510	401510
401780	401780
401870	401870
402000	402000
402280	402280
402430	402430
402570	402570
402630	402630
402705	402705
402710	402710
402800	402800
403010	403010
403130	403130
403170	403170
403380	403380
403490	403490
403840	403840
403880	403880
404050	404050
404150	404150
404290	404290
404370	404370
404550	404550
404620	404620
404770	404770
404810	404810
404920	404920
405370	405370
405980	405980
406280	406280
407060	407060
407120	407120
407510	407510
407570	407570
407620	407620
407690	407690
407700	407700
407730	407730
408090	408090
408860	408860
408880	408880
409130	409130
409310	409310
409370	409370
409410	409410
409530	409530
410290	410290
410350	410350
410380	410380
410570	410570
411540	411540
411560	411560
411720	411720
412310	412310
412400	412400
412450	412450
412720	412720
412790	412790
